icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LFKC,33.0,33.0,100.0,0.0,0.0,360.0,360.0,31.0,60.0,65.0,90.0,115.0,-0.31666666666666665,-0.25,-0.18055555555555555,-0.16666666666666666,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,115.0,100.0,0.0,100.0,0.0,0.0,32.0,32.0,100.0,0.0,0.0,,,-209.4,-177.5,-90.0,-52.0,-26.49999999999999,,,,,,,,,,,,,,,,123.0,215.5,96.875,,100.0,0.0,0.0,0.0,nm_inferred,33.0,100.0,,Calvi Sainte Catherine Airport,42.530422,8.792984
LFKF,79.0,78.0,98.73417721518987,0.0,0.0,600.0,600.0,120.0,135.0,160.0,185.0,202.99999999999997,-0.3525,-0.30833333333333335,-0.26666666666666666,-0.21666666666666667,-0.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,202.99999999999997,100.0,0.0,94.9367088607595,0.0,3.7974683544303796,80.0,78.0,97.5,0.0,0.0,,,-716.5,-596.5,-471.0,-246.0,-202.60000000000002,,,,,,,,,,,,,,,,471.0,716.5,100.0,,96.25,1.25,0.0,0.0,nm_inferred,80.0,98.11708860759494,,Figari Sud-Corse Airport,41.50185,9.097092
LFKJ,86.0,86.0,100.0,0.0,0.0,300.0,300.0,62.5,80.0,95.0,105.75,125.0,-0.4,-0.35,-0.3,-0.23333333333333334,-0.18981481481481483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,125.0,100.0,0.0,97.67441860465117,2.3255813953488373,0.0,87.0,87.0,100.0,0.0,0.0,,,-178.0,-155.5,-126.0,-106.0,-73.39999999999998,,,,,,,,,,,,,,,,128.0,190.80000000000004,95.40229885057471,,100.0,0.0,0.0,0.0,nm_inferred,87.0,100.0,,Ajaccio Napoléon Bonaparte airport,41.923599,8.80292
LFLB,3.0,3.0,100.0,0.0,0.0,300.0,300.0,93.0,97.5,105.0,112.5,117.0,-0.39,-0.375,-0.35,-0.32499999999999996,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,117.0,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-221.5,-205.75,-195.0,-175.25,-143.29999999999998,,,,,,,,,,,,,,,,195.0,221.5,100.0,,75.0,0.0,25.0,0.0,nm_inferred,4.0,100.0,,Chambéry Aix les Bains airport,45.6381,5.88023
LFLC,13.0,13.0,100.0,0.0,0.0,480.0,335.0,-364.0,-165.0,-145.0,-95.0,-9.999999999999929,0.020833333333333374,0.19791666666666666,0.3020833333333333,0.34375,0.7583333333333335,0.03750000000000003,0.1875,0.25,0.3125,0.4125000000000001,0.012500000000000011,0.09375,0.125,0.17708333333333334,0.2458333333333334,145.0,364.0000000000001,15.384615384615385,0.0,100.0,0.0,0.0,13.0,13.0,100.0,0.0,0.0,,,46.400000000000006,65.0,86.0,149.0,169.60000000000002,,,,,,,,,,,,,,,,86.0,169.60000000000002,0.0,,100.0,0.0,0.0,0.0,nm_inferred,13.0,100.0,,Clermont-Ferrand Auvergne airport,45.786701,3.16917
LFLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-836.0,-836.0,-836.0,-836.0,-836.0,,,,,,,,,,,,,,,,836.0,836.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Bourges airport,47.060158,2.369633
LFLL,373.0,373.0,100.0,0.0,98.65951742627345,540.0,70.0,-810.0,-650.0,-530.0,-435.0,-270.99999999999966,0.48621212121212126,0.8809523809523809,0.9537037037037037,1.0333333333333334,1.5674603174603177,0.45,0.6875,0.875,1.0,1.0,0.3757575757575758,0.5238095238095238,0.6875,0.7857142857142857,0.8556818181818182,530.0,829.0,1.0723860589812333,2.680965147453083,97.85522788203754,1.876675603217158,0.2680965147453083,372.0,372.0,100.0,0.0,100.0,300.0,15.0,250.0,300.0,360.0,415.0,510.0,0.9916666666666667,1.0694444444444444,1.134375,1.2166666666666666,1.3319444444444448,1.0,1.0,1.0,1.0,1.0,0.629004329004329,0.6833333333333333,0.7222222222222222,0.7677083333333334,0.9166666666666666,360.0,519.5000000000002,0.8064516129032258,6.720430107526882,96.50537634408602,3.225806451612903,0.26881720430107525,100.0,apdf,373.0,100.0,0.7048611111111112,Lyon Saint-Exupéry Airport,45.725996,5.090139
LFLP,1.0,1.0,100.0,0.0,0.0,300.0,300.0,75.0,75.0,75.0,75.0,75.0,-0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-253.6,-248.5,-240.0,-231.5,-226.4,,,,,,,,,,,,,,,,240.0,253.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Annecy Meythet airport,45.928947,6.0987
LFLS,5.0,5.0,100.0,0.0,0.0,600.0,600.0,32.0,35.0,55.0,55.0,58.0,-0.09666666666666666,-0.09166666666666666,-0.09166666666666666,-0.058333333333333334,-0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,100.0,0.0,80.0,0.0,20.0,4.0,4.0,100.0,0.0,0.0,,,-63.5,-56.75,-51.0,-46.0,-40.599999999999994,,,,,,,,,,,,,,,,51.0,63.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Grenoble Alpes Isère Airport,45.3629,5.32937
LFLU,1.0,1.0,100.0,0.0,0.0,600.0,600.0,70.0,70.0,70.0,70.0,70.0,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Valence-Chabeuil Airport,44.9216,4.9699
LFLW,4.0,4.0,100.0,0.0,0.0,600.0,600.0,241.5,243.75,285.0,341.25,370.5,-0.6175,-0.56875,-0.475,-0.40625,-0.4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,370.5,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-627.5,-566.75,-526.5,-511.25,-495.5,,,,,,,,,,,,,,,,526.5,627.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Aurillac airport,44.891399,2.42194
LFLX,4.0,4.0,100.0,0.0,0.0,600.0,600.0,222.5,233.75,242.5,323.75,465.50000000000006,-0.7758333333333334,-0.5395833333333333,-0.4041666666666667,-0.38958333333333334,-0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.5,465.50000000000006,100.0,0.0,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,,-788.4,-624.0,-555.0,-494.0,-488.6,,,,,,,,,,,,,,,,555.0,788.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Châteauroux Déols airport,46.860221,1.728326
LFLY,11.0,11.0,100.0,0.0,0.0,600.0,45.0,-3105.0,-1265.0,-610.0,-447.5,-230.0,0.38333333333333336,0.7458333333333333,1.0166666666666666,2.1083333333333334,5.175,0.4,0.7749999999999999,0.95,1.0,1.0,0.38333333333333336,0.55,0.675,0.7041666666666666,0.7166666666666667,715.0,3105.0,9.090909090909092,0.0,90.9090909090909,0.0,9.090909090909092,10.0,10.0,100.0,0.0,0.0,,,126.7,186.25,206.0,248.25,1223.9999999999968,,,,,,,,,,,,,,,,206.0,1223.9999999999968,0.0,,80.0,0.0,20.0,0.0,nm_inferred,11.0,100.0,,Lyon Bron Airport,45.727947,4.943991
LFMD,78.0,78.0,100.0,0.0,0.0,600.0,600.0,-1.4999999999999991,5.0,22.5,35.0,50.0,-0.08333333333333333,-0.06458333333333333,-0.0375,-0.008333333333333333,0.002499999999999976,0.0,0.0,0.0,0.0,0.014999999999999859,0.0,0.0,0.0,0.0,0.002499999999999976,25.0,50.0,89.74358974358974,0.0,94.87179487179488,2.5641025641025643,2.5641025641025643,81.0,81.0,100.0,0.0,0.0,,,124.0,152.0,198.0,263.0,466.0,,,,,,,,,,,,,,,,198.0,466.0,0.0,,97.53086419753086,0.0,2.4691358024691357,0.0,nm_inferred,81.0,100.0,,Cannes Mandelieu Airport,43.547998,6.955176
LFMK,14.0,14.0,100.0,0.0,0.0,720.0,720.0,65.0,80.0,90.0,111.25,118.5,-0.16666666666666666,-0.16493055555555555,-0.1326388888888889,-0.11805555555555555,-0.09652777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,118.5,100.0,0.0,100.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,,-280.0,-239.75,-212.5,-173.75,-162.5,,,,,,,,,,,,,,,,212.5,280.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,14.0,100.0,,Carcassonne Salvaza Airport,43.216,2.30632
LFML,450.0,449.0,99.77777777777777,0.0,98.88888888888889,660.0,660.0,10.0,20.0,35.0,50.0,65.0,-0.09848484848484848,-0.07575757575757576,-0.05303030303030303,-0.030303030303030304,-0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,97.7728285077951,0.0,96.66666666666667,2.4444444444444446,0.6666666666666666,450.0,448.0,99.55555555555556,0.0,99.77777777777777,300.0,225.0,45.0,55.0,75.0,95.0,236.50000000000006,0.14375000000000002,0.18333333333333332,0.25,0.31666666666666665,0.7666666666666667,0.2,0.21071428571428572,0.3,0.4,0.6,0.15,0.2,0.25,0.31666666666666665,0.37166666666666687,75.0,255.0,3.125,0.0,96.0,2.4444444444444446,1.1111111111111112,99.77777777777777,apdf,450.0,99.66666666666666,0.12458333333333332,Marseille Provence Airport,43.438088,5.2125
LFMN,815.0,814.0,99.87730061349693,0.0,99.14110429447854,660.0,475.0,-465.0,-305.0,-215.0,-15.0,25.0,-0.034722222222222224,0.017622180451127817,0.325,0.46260683760683763,0.7105769230769232,0.0,0.038461538461538464,0.3333333333333333,0.4722222222222222,0.6976923076923081,0.0,0.018696581196581196,0.2916666666666667,0.38521634615384615,0.5443181818181819,220.0,495.0,21.4987714987715,0.12285012285012285,94.96932515337423,2.208588957055215,2.6993865030674846,819.0,818.0,99.87789987789988,0.0,99.87789987789988,240.0,15.0,175.0,230.0,290.0,370.0,526.5000000000003,0.7795238095238096,1.0555555555555556,1.2083333333333333,1.3611111111111112,1.9833333333333327,0.8,1.0,1.0,1.0,1.0,0.5,0.5833333333333334,0.6388888888888888,0.7083333333333334,0.8888888888888888,295.0,566.5000000000003,2.2004889975550124,3.916768665850673,94.62759462759463,2.5641025641025643,2.686202686202686,99.87789987789988,apdf,819.0,99.8776002456984,0.4647082789209579,Nice-Côte d'Azur Airport,43.658401,7.21587
LFMP,18.0,18.0,100.0,0.0,0.0,300.0,300.0,-1223.9999999999995,-86.25,47.5,90.0,164.00000000000003,-0.4816666666666667,-0.24027777777777778,-0.12083333333333333,0.2875,2.223333333333334,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.10833333333333334,0.25333333333333335,102.5,1224.0000000000014,66.66666666666667,0.0,94.44444444444444,0.0,5.555555555555555,18.0,18.0,100.0,0.0,0.0,,,-314.7,-158.75,-17.5,160.0,319.3000000000003,,,,,,,,,,,,,,,,163.5,498.5000000000001,50.0,,94.44444444444444,0.0,5.555555555555555,0.0,nm_inferred,18.0,100.0,,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067
LFMQ,10.0,10.0,100.0,0.0,0.0,600.0,600.0,3.0000000000000018,13.75,27.5,50.0,55.0,-0.10833333333333334,-0.08958333333333332,-0.0625,-0.022916666666666665,-0.005000000000000041,0.0,0.0,0.0,0.0,0.009999999999999966,0.0,0.0,0.0,0.0,0.009999999999999966,40.0,55.5,90.0,0.0,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,,-138.9,-123.0,-81.0,-37.5,-15.300000000000004,,,,,,,,,,,,,,,,81.0,138.9,87.5,,87.5,0.0,12.5,0.0,nm_inferred,10.0,100.0,,Le Castellet Airport,43.252499,5.78519
LFMT,75.0,75.0,100.0,0.0,0.0,600.0,600.0,-284.0,67.5,95.0,115.0,125.0,-0.21666666666666667,-0.18333333333333332,-0.15,-0.09027777777777778,0.47333333333333427,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.08666666666666695,105.0,355.0000000000006,85.33333333333333,0.0,100.0,0.0,0.0,77.0,77.0,100.0,0.0,0.0,,,-194.6,-146.0,-123.0,-97.0,8.800000000000125,,,,,,,,,,,,,,,,128.0,194.60000000000014,89.6103896103896,,98.7012987012987,1.2987012987012987,0.0,0.0,nm_inferred,77.0,100.0,,Montpellier-Méditerranée Airport,43.576199,3.96301
LFMU,13.0,12.0,92.3076923076923,0.0,0.0,900.0,900.0,60.5,65.0,165.0,196.25,248.0,-0.3458333333333333,-0.28541666666666665,-0.19444444444444445,-0.15833333333333333,-0.07499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,248.0,100.0,0.0,84.61538461538461,7.6923076923076925,0.0,13.0,12.0,92.3076923076923,0.0,0.0,,,-334.2,-291.0,-221.0,-184.75,-61.59999999999995,,,,,,,,,,,,,,,,221.0,334.2,100.0,,92.3076923076923,0.0,0.0,0.0,nm_inferred,13.0,92.3076923076923,,Béziers Vias airport,43.323502,3.3539
LFMV,14.0,14.0,100.0,0.0,0.0,300.0,300.0,-114.0,7.5,32.5,63.75,72.00000000000001,-0.24,-0.21250000000000002,-0.09583333333333333,-0.025,0.38000000000000006,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,62.5,114.00000000000003,78.57142857142857,0.0,100.0,0.0,0.0,17.0,17.0,100.0,0.0,0.0,,,-18.599999999999998,4.0,20.0,36.0,43.400000000000006,,,,,,,,,,,,,,,,21.0,47.8,23.529411764705884,,94.11764705882354,0.0,5.882352941176471,0.0,nm_inferred,17.0,100.0,,Avignon Caumont airport,43.907299,4.90183
LFNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-805.0,-805.0,-805.0,-805.0,-805.0,,,,,,,,,,,,,,,,805.0,805.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Mont-Dauphin Saint-Crépin Airfield,44.701698,6.60028
LFOB,171.0,171.0,100.0,0.0,0.0,900.0,900.0,40.0,55.0,75.0,90.0,115.0,-0.25,-0.14791666666666667,-0.09444444444444444,-0.06666666666666667,-0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,115.0,100.0,0.0,96.49122807017544,3.508771929824561,0.0,171.0,171.0,100.0,0.0,0.0,,,-255.0,-211.0,-177.0,-143.5,-75.0,,,,,,,,,,,,,,,,177.0,255.0,100.0,,94.73684210526316,5.2631578947368425,0.0,0.0,nm_inferred,171.0,100.0,,Beauvais-Tillé airport,49.454399,2.11278
LFOH,1.0,1.0,100.0,0.0,0.0,300.0,300.0,195.0,195.0,195.0,195.0,195.0,-0.65,-0.65,-0.65,-0.65,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-525.0,-525.0,-525.0,-525.0,-525.0,,,,,,,,,,,,,,,,525.0,525.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Le Havre-Octeville Airport,49.534038,0.088406
LFOK,6.0,6.0,100.0,0.0,0.0,300.0,300.0,73.0,142.0,277.5,305.0,395.0,-1.0,-0.9458333333333333,-0.7083333333333333,-0.38583333333333336,-0.24333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.5,395.0,100.0,0.0,66.66666666666667,16.666666666666668,16.666666666666668,8.0,6.0,75.0,0.0,0.0,,,-516.0,-499.0,-494.5,-281.5,-203.0,,,,,,,,,,,,,,,,494.5,516.0,100.0,,62.5,12.5,0.0,0.0,nm_inferred,8.0,87.5,,Chalons Vatry airport,48.77333,4.20611
LFOT,8.0,8.0,100.0,0.0,0.0,900.0,900.0,132.1,176.5,245.0,338.75,407.0,-0.8052777777777778,-0.5246527777777777,-0.44861111111111107,-0.2152777777777778,-0.19311111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,407.0,100.0,0.0,100.0,0.0,0.0,9.0,9.0,100.0,0.0,0.0,,,-308.8,-278.0,-256.0,-253.0,-221.0,,,,,,,,,,,,,,,,256.0,308.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,Tours Val de Loire Airport,47.432201,0.727606
LFOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-167.0,-167.0,-167.0,-167.0,-167.0,,,,,,,,,,,,,,,,167.0,167.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Laval-Entrammes Airport,48.032208,-0.743999
LFOZ,1.0,1.0,100.0,0.0,0.0,300.0,300.0,140.0,140.0,140.0,140.0,140.0,-0.4666666666666667,-0.4666666666666667,-0.4666666666666667,-0.4666666666666667,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-280.0,-280.0,-280.0,-280.0,-280.0,,,,,,,,,,,,,,,,280.0,280.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Orléans–Saint-Denis-de-l'Hôtel Airport,47.897758,2.164478
LFPB,253.0,248.0,98.02371541501977,0.0,0.0,600.0,600.0,-80.99999999999994,5.0,25.0,45.0,55.0,-0.1,-0.075,-0.041666666666666664,-0.008333333333333333,0.1483333333333339,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.025,35.0,166.50000000000006,84.6774193548387,0.0,91.30434782608695,5.533596837944664,1.1857707509881423,235.0,233.0,99.14893617021276,0.0,0.0,,,-41.0,-26.0,-8.0,11.0,26.80000000000001,,,,,,,,,,,,,,,,19.0,50.60000000000002,63.94849785407725,,94.04255319148936,1.2765957446808511,3.8297872340425534,0.0,nm_inferred,253.0,98.58632579261626,,Paris-Le Bourget International Airport,48.962276,2.436539
LFPG,2005.0,2001.0,99.80049875311721,0.0,99.45137157107233,840.0,840.0,5.0,15.0,35.0,50.0,60.0,-0.08333333333333333,-0.05952380952380952,-0.038461538461538464,-0.01893939393939394,-0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,91.70414792603698,0.0,89.37655860349128,10.423940149625935,0.0,1918.0,1917.0,99.94786235662148,0.0,99.89572471324296,540.0,530.0,-25.0,-10.0,10.0,30.0,90.0,-0.046296296296296294,-0.018518518518518517,0.013888888888888888,0.052083333333333336,0.17023809523809605,0.0,0.0,0.05,0.08333333333333333,0.15,0.0,0.0,0.018518518518518517,0.046296296296296294,0.07575757575757576,20.0,140.0,41.575378195096505,0.0,92.90928050052138,7.038581856100104,0.0,99.89572471324296,apdf,2005.0,99.87418055486935,0.00924760931063605,Charles de Gaulle International Airport,49.00896,2.554117
LFPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,50.0,0.0,0.0,,,-72.0,-72.0,-72.0,-72.0,-72.0,,,,,,,,,,,,,,,,72.0,72.0,100.0,,50.0,0.0,0.0,0.0,nm_inferred,2.0,50.0,,Melun-Villaroche Airfield,48.604698,2.67112
LFPO,966.0,964.0,99.79296066252589,1.0,100.0,660.0,70.0,-1110.0,-820.0,-665.0,-555.0,-455.0,0.7925,0.9051587301587302,0.9513888888888888,1.0458754208754208,1.325,0.6368686868686868,0.7916666666666666,0.9,0.9583333333333334,1.0,0.49092592592592593,0.5925,0.7013888888888888,0.7756410256410257,0.8248148148148149,675.0,1207.0000000000005,3.112033195020747,0.0,95.65217391304348,4.037267080745342,0.10351966873706005,969.0,963.0,99.38080495356037,0.0,100.0,300.0,15.0,220.0,275.0,345.0,430.0,580.0,0.9375,1.0476190476190477,1.1388888888888888,1.25,1.4583333333333333,0.875,1.0,1.0,1.0,1.0,0.6111111111111112,0.75,0.8541666666666666,0.9166666666666666,0.9666666666666667,355.0,796.0000000000014,4.672897196261682,14.330218068535826,94.63364293085655,4.643962848297214,0.10319917440660474,100.0,apdf,969.0,99.58688280804313,0.7745646440625575,Paris-Orly Airport,48.729499,2.358963
LFPT,2.0,2.0,100.0,0.0,0.0,300.0,300.0,61.5,71.25,87.5,103.75,113.5,-0.37833333333333335,-0.3458333333333333,-0.2916666666666667,-0.2375,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,113.5,100.0,0.0,100.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,,,-56.0,-56.0,-56.0,-56.0,-56.0,,,,,,,,,,,,,,,,56.0,56.0,100.0,,50.0,0.0,0.0,0.0,nm_inferred,2.0,75.0,,Pontoise-Cormeilles Aerodrome,49.096064,2.035543
LFQQ,58.0,58.0,100.0,0.0,0.0,300.0,300.0,25.0,36.25,50.0,70.0,90.0,-0.3,-0.225,-0.15,-0.08333333333333333,-0.06166666666666659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.0,100.0,0.0,96.55172413793103,3.4482758620689653,0.0,61.0,61.0,100.0,0.0,0.0,,,-144.0,-127.0,-102.0,-80.0,-71.0,,,,,,,,,,,,,,,,102.0,144.0,100.0,,98.36065573770492,1.639344262295082,0.0,0.0,nm_inferred,61.0,100.0,,Lille Airport,50.566564,3.102429
LFRB,48.0,43.0,89.58333333333333,0.0,0.0,600.0,600.0,21.0,32.5,45.0,60.0,69.00000000000003,-0.115,-0.09924242424242424,-0.075,-0.051515151515151514,-0.030555555555555496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,69.00000000000003,100.0,0.0,87.5,2.0833333333333335,0.0,48.0,43.0,89.58333333333333,0.0,0.0,,,-73.0,-46.5,-25.0,-12.0,-3.0,,,,,,,,,,,,,,,,25.0,73.00000000000003,93.02325581395348,,85.41666666666667,2.0833333333333335,2.0833333333333335,0.0,nm_inferred,48.0,89.58333333333333,,Brest Bretagne airport,48.447899,-4.41854
LFRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-38.0,-38.0,-38.0,-38.0,-38.0,,,,,,,,,,,,,,,,38.0,38.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Cherbourg Manche airport,49.650101,-1.47028
LFRD,3.0,2.0,66.66666666666667,0.0,0.0,300.0,450.0,75.0,75.0,75.0,75.0,75.0,-0.2375,-0.21875,-0.1875,-0.15625,-0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,100.0,0.0,66.66666666666667,0.0,0.0,3.0,2.0,66.66666666666667,0.0,0.0,,,-66.6,-64.5,-61.0,-57.5,-55.4,,,,,,,,,,,,,,,,61.0,66.6,100.0,,66.66666666666667,0.0,0.0,0.0,nm_inferred,3.0,66.66666666666667,,Dinard Pleurtuit Saint-Malo airport,48.5877,-2.07996
LFRG,5.0,5.0,100.0,0.0,0.0,300.0,300.0,48.0,60.0,90.0,175.0,184.0,-0.6133333333333333,-0.5833333333333334,-0.3,-0.2,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,184.0,100.0,0.0,80.0,20.0,0.0,5.0,5.0,100.0,0.0,0.0,,,-145.6,-88.0,-84.0,-72.0,-47.39999999999999,,,,,,,,,,,,,,,,84.0,145.60000000000002,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Deauville Normandie airport,49.365237,0.154481
LFRH,5.0,5.0,100.0,0.0,0.0,480.0,480.0,86.0,95.0,105.0,110.0,113.0,-0.23541666666666666,-0.22916666666666666,-0.21875,-0.19791666666666666,-0.17916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,113.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,,-222.2,-215.0,-171.0,-170.0,-166.4,,,,,,,,,,,,,,,,171.0,222.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44
LFRI,1.0,1.0,100.0,0.0,0.0,300.0,300.0,270.0,270.0,270.0,270.0,270.0,-0.9,-0.9,-0.9,-0.9,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-441.0,-441.0,-441.0,-441.0,-441.0,,,,,,,,,,,,,,,,441.0,441.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,La Roche-sur-Yon Les Ajoncs Airport,46.7019,-1.37863
LFRK,25.0,25.0,100.0,0.0,0.0,300.0,300.0,97.0,115.0,140.0,155.0,179.2,-0.5973333333333334,-0.5166666666666667,-0.4666666666666667,-0.38333333333333336,-0.3233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,179.2,100.0,0.0,100.0,0.0,0.0,25.0,25.0,100.0,0.0,0.0,,,-288.4,-250.0,-236.0,-223.0,-206.0,,,,,,,,,,,,,,,,236.0,288.4000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,25.0,100.0,,Caen Carpiquet airport,49.17678,-0.454883
