icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_capture_p10,dep_capture_p25,dep_capture_p50,dep_capture_p75,dep_capture_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_capture_p10,arr_capture_p25,arr_capture_p50,arr_capture_p75,arr_capture_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LFHS,1.0,1.0,100.0,0.0,0.0,600.0,-413.0,-413.0,-413.0,-413.0,-413.0,,,,,,413.0,413.0,0.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Bourg-Ceyzériat Airfield,46.200901,5.29203
LFJL,5.0,4.0,80.0,0.0,0.0,300.0,23.5,30.25,44.0,56.5,61.0,,,,,,44.0,61.0,100.0,,80.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,261.4,265.0,265.0,274.0,283.0,,,,,,265.0,283.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,90.0,,Metz-Nancy-Lorraine Airport,48.982101,6.25132
LFJR,1.0,1.0,100.0,0.0,0.0,600.0,39.0,39.0,39.0,39.0,39.0,,,,,,39.0,39.0,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,192.4,203.5,222.0,240.5,251.6,,,,,,222.0,251.6,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Angers Marcé airport,47.560299,-0.312222
LFKB,84.0,83.0,98.80952380952381,0.0,0.0,360.0,90.0,126.5,149.0,206.5,249.0,,,,,,149.0,249.0,100.0,,98.80952380952381,0.0,0.0,84.0,83.0,98.80952380952381,0.0,0.0,,-191.2,-68.5,-14.0,42.0,76.8,,,,,,55.0,193.6,61.44578313253012,,97.61904761904762,1.1904761904761905,0.0,0.0,nm_inferred,84.0,98.80952380952381,,Bastia-Poretta International airport,42.5527,9.48373
LFKC,26.0,26.0,100.0,0.0,0.0,360.0,31.5,40.25,59.0,67.75,94.0,,,,,,59.0,94.0,100.0,,100.0,0.0,0.0,27.0,27.0,100.0,0.0,0.0,,123.4,201.0,233.0,259.0,273.8,,,,,,233.0,273.8,3.7037037037037037,,96.29629629629629,3.7037037037037037,0.0,0.0,nm_inferred,27.0,100.0,,Calvi Sainte Catherine Airport,42.530422,8.792984
LFKF,61.0,61.0,100.0,0.0,0.0,600.0,109.0,134.0,169.0,199.0,229.0,,,,,,169.0,229.0,100.0,,98.36065573770492,0.0,1.639344262295082,65.0,65.0,100.0,0.0,0.0,,-89.39999999999999,88.0,154.0,215.0,238.8,,,,,,164.0,243.4,13.846153846153847,,95.38461538461539,3.076923076923077,1.5384615384615385,0.0,nm_inferred,65.0,100.0,,Figari Sud-Corse Airport,41.50185,9.097092
LFKJ,78.0,78.0,100.0,0.0,0.0,300.0,49.0,64.0,84.0,99.0,109.0,,,,,,84.0,109.0,100.0,,98.71794871794872,1.2820512820512822,0.0,80.0,80.0,100.0,0.0,0.0,,64.2,153.75,176.5,192.25,247.8000000000004,,,,,,176.5,247.8000000000004,6.25,,100.0,0.0,0.0,0.0,nm_inferred,80.0,100.0,,Ajaccio Napoléon Bonaparte airport,41.923599,8.80292
LFLA,1.0,1.0,100.0,0.0,0.0,600.0,299.0,299.0,299.0,299.0,299.0,,,,,,299.0,299.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-464.0,-464.0,-464.0,-464.0,-464.0,,,,,,464.0,464.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Auxerre Branches airport,47.850201,3.49711
LFLB,5.0,5.0,100.0,0.0,0.0,300.0,59.0,74.0,84.0,99.0,105.0,,,,,,84.0,105.0,100.0,,80.0,0.0,20.0,8.0,8.0,100.0,0.0,0.0,,-42.59999999999999,42.75,150.0,157.5,161.1,,,,,,150.0,161.1,12.5,,100.0,0.0,0.0,0.0,nm_inferred,8.0,100.0,,Chambéry Aix les Bains airport,45.6381,5.88023
LFLC,18.0,18.0,100.0,0.0,0.0,480.0,97.5,105.25,116.5,134.0,163.5,,,,,,116.5,163.5,100.0,,100.0,0.0,0.0,21.0,21.0,100.0,0.0,0.0,,44.0,80.0,122.0,139.0,154.0,,,,,,122.0,154.0,4.761904761904762,,95.23809523809524,4.761904761904762,0.0,0.0,nm_inferred,21.0,100.0,,Clermont-Ferrand Auvergne airport,45.786701,3.16917
LFLD,1.0,1.0,100.0,0.0,0.0,600.0,234.0,234.0,234.0,234.0,234.0,,,,,,234.0,234.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-300.0,-300.0,-300.0,-300.0,-300.0,,,,,,300.0,300.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Bourges airport,47.060158,2.369633
LFLH,1.0,1.0,100.0,0.0,0.0,600.0,-232.0,-232.0,-232.0,-232.0,-232.0,,,,,,232.0,232.0,0.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,286.0,286.0,286.0,286.0,286.0,,,,,,286.0,286.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Chalon Champforgeuil Airfield,46.825813,4.817646
LFLI,5.0,5.0,100.0,0.0,0.0,600.0,113.8,160.0,183.0,333.0,508.8,,,,,,183.0,508.8,100.0,,100.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,,58.0,90.5,148.5,177.25,217.5,,,,,,148.5,217.5,0.0,,100.0,0.0,0.0,0.0,nm_inferred,6.0,100.0,,Annemasse Airfield,46.192001,6.26839
LFLL,411.0,406.0,98.78345498783455,0.0,99.7566909975669,660.0,-811.0,-711.0,-586.0,-436.0,-318.5,0.5136111111111111,0.8208333333333333,0.925,1.0,1.0,588.5,818.5,0.7389162561576355,42.96296296296296,95.86374695863746,2.67639902676399,0.24330900243309003,408.0,402.0,98.52941176470588,0.0,99.75490196078431,240.0,491.3,527.0,579.5,652.0,740.7,1.0,1.0,1.0,1.0,1.0,579.5,740.7,0.0,99.00249376558604,96.07843137254902,2.2058823529411766,0.24509803921568626,99.7566909975669,apdf,411.0,98.65643337627021,0.9495681712466009,Lyon Saint-Exupéry Airport,45.725996,5.090139
LFLO,1.0,1.0,100.0,0.0,0.0,600.0,74.0,74.0,74.0,74.0,74.0,,,,,,74.0,74.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,80.0,80.0,80.0,80.0,80.0,,,,,,80.0,80.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Roanne-Renaison Airport,46.053818,3.999023
LFLS,3.0,3.0,100.0,0.0,0.0,600.0,41.0,44.0,49.0,49.0,49.0,,,,,,49.0,49.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,245.0,245.0,245.0,565.0,757.0,,,,,,245.0,757.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Grenoble Alpes Isère Airport,45.3629,5.32937
LFLU,2.0,2.0,100.0,0.0,0.0,600.0,16.5,20.25,26.5,32.75,36.5,,,,,,26.5,36.5,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,228.2,249.5,285.0,360.5,405.8,,,,,,285.0,405.8,0.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Valence-Chabeuil Airport,44.9216,4.9699
LFLW,4.0,0.0,0.0,0.0,0.0,600.0,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,4.0,0.0,,Aurillac airport,44.891399,2.42194
LFLX,2.0,2.0,100.0,0.0,0.0,600.0,191.5,195.25,201.5,207.75,211.5,,,,,,201.5,211.5,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-428.9,-353.75,-309.5,-275.5,-218.79999999999998,,,,,,309.5,428.90000000000003,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Châteauroux Déols airport,46.860221,1.728326
LFLY,15.0,15.0,100.0,0.0,0.0,600.0,-3281.2,-1541.0,-491.0,-173.5,-122.00000000000001,,,,,,491.0,3281.1999999999994,0.0,,93.33333333333333,0.0,6.666666666666667,16.0,16.0,100.0,0.0,0.0,,476.0,510.0,553.0,740.0,1577.5,,,,,,553.0,1577.5,0.0,,87.5,6.25,6.25,0.0,nm_inferred,16.0,100.0,,Lyon Bron Airport,45.727947,4.943991
LFMD,65.0,63.0,96.92307692307692,0.0,0.0,600.0,-6.0,9.0,24.0,36.5,49.0,,,,,,24.0,49.0,84.12698412698413,,90.76923076923077,1.5384615384615385,4.615384615384615,72.0,70.0,97.22222222222223,0.0,0.0,,301.7,459.0,490.0,565.0,685.1,,,,,,491.0,696.1,1.4285714285714286,,94.44444444444444,1.3888888888888888,1.3888888888888888,0.0,nm_inferred,72.0,97.07264957264957,,Cannes Mandelieu Airport,43.547998,6.955176
LFMH,2.0,2.0,100.0,0.0,0.0,210.0,71.0,81.5,99.0,116.5,127.0,,,,,,99.0,127.0,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,278.8,284.5,294.0,303.5,309.2,,,,,,294.0,309.2,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Saint-Étienne-Bouthéon Airport,45.5406,4.29639
LFMK,15.0,15.0,100.0,0.0,0.0,720.0,93.0,101.5,104.0,111.5,134.0,,,,,,104.0,134.0,100.0,,100.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,,23.0,61.0,93.5,106.0,121.5,,,,,,93.5,121.5,6.25,,100.0,0.0,0.0,0.0,nm_inferred,16.0,100.0,,Carcassonne Salvaza Airport,43.216,2.30632
LFML,443.0,443.0,100.0,0.0,26.63656884875846,360.0,-310.0,-211.0,-136.0,29.0,59.0,0.0,0.0,0.22121212121212122,0.33295454545454545,0.5113636363636364,136.0,318.40000000000003,32.957110609480814,1.694915254237288,96.3882618510158,2.708803611738149,0.9029345372460497,444.0,444.0,100.0,0.0,26.126126126126124,300.0,224.3,271.75,297.5,402.5,457.09999999999997,1.0,1.0,1.0,1.0,1.0,297.5,457.09999999999997,0.22522522522522523,94.82758620689656,98.1981981981982,0.9009009009009009,0.9009009009009009,26.63656884875846,nm_inferred,444.0,100.0,0.6106060606060606,Marseille Provence Airport,43.438088,5.2125
LFMN,705.0,698.0,99.00709219858156,0.0,100.0,660.0,-544.0,-294.75,-181.0,-77.25,14.0,0.0,0.12924679487179488,0.28527777777777774,0.4405776515151515,0.8101851851851859,181.0,594.0000000000007,13.753581661891117,7.163323782234957,93.90070921985816,3.6879432624113475,1.4184397163120568,707.0,700.0,99.00990099009901,0.0,100.0,240.0,446.9,525.0,575.0,654.25,776.1,1.0,1.0,1.0,1.0,1.0,576.0,779.0,0.8571428571428571,96.28571428571429,93.4936350777935,3.818953323903819,1.6973125884016973,100.0,apdf,707.0,99.00849659434029,0.6362671024194618,Nice-Côte d'Azur Airport,43.658401,7.21587
LFMP,25.0,25.0,100.0,0.0,0.0,300.0,27.000000000000007,54.0,104.0,164.0,222.0,,,,,,129.0,233.00000000000003,92.0,,96.0,0.0,4.0,24.0,24.0,100.0,0.0,0.0,,-75.29999999999998,23.75,144.5,262.0,282.1,,,,,,164.5,282.1,25.0,,95.83333333333333,0.0,4.166666666666667,0.0,nm_inferred,25.0,100.0,,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067
LFMQ,2.0,2.0,100.0,0.0,0.0,600.0,21.0,24.0,29.0,34.0,37.0,,,,,,29.0,37.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,55.0,115.0,215.0,250.5,271.8,,,,,,215.0,271.8,0.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Le Castellet Airport,43.252499,5.78519
LFMT,74.0,74.0,100.0,0.0,0.0,600.0,50.5,74.0,96.5,109.0,114.0,,,,,,96.5,114.0,100.0,,98.64864864864865,1.3513513513513513,0.0,75.0,75.0,100.0,0.0,0.0,,-2.1999999999999975,81.5,159.0,200.0,215.0,,,,,,160.0,216.8,10.666666666666666,,100.0,0.0,0.0,0.0,nm_inferred,75.0,100.0,,Montpellier-Méditerranée Airport,43.576199,3.96301
LFMU,12.0,12.0,100.0,0.0,0.0,600.0,129.0,140.25,154.0,177.75,189.0,,,,,,154.0,189.0,100.0,,100.0,0.0,0.0,12.0,12.0,100.0,0.0,0.0,,4.9,41.5,87.0,117.75,152.70000000000002,,,,,,97.0,160.3,8.333333333333334,,100.0,0.0,0.0,0.0,nm_inferred,12.0,100.0,,Béziers Vias airport,43.323502,3.3539
LFMV,10.0,10.0,100.0,0.0,0.0,300.0,-4480.5,-1182.25,-31.0,46.5,166.9999999999996,,,,,,138.5,4480.499999999998,50.0,,70.0,10.0,20.0,11.0,11.0,100.0,0.0,0.0,,62.0,367.0,441.0,476.5,559.0,,,,,,441.0,559.0,0.0,,81.81818181818181,9.090909090909092,9.090909090909092,0.0,nm_inferred,11.0,100.0,,Avignon Caumont airport,43.907299,4.90183
LFOB,180.0,180.0,100.0,0.0,0.0,900.0,29.0,44.0,59.0,74.0,84.0,,,,,,59.0,84.0,98.88888888888889,,96.11111111111111,3.888888888888889,0.0,181.0,180.0,99.4475138121547,0.0,0.0,,122.80000000000001,147.75,169.0,193.0,226.1,,,,,,170.0,227.1,2.7777777777777777,,95.58011049723757,3.314917127071823,0.5524861878453039,0.0,nm_inferred,181.0,99.72375690607734,,Beauvais-Tillé airport,49.454399,2.11278
LFOH,2.0,2.0,100.0,0.0,0.0,300.0,44.0,44.0,44.0,44.0,44.0,,,,,,44.0,44.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,250.0,259.0,274.0,279.0,282.0,,,,,,274.0,282.0,0.0,,66.66666666666667,0.0,33.333333333333336,0.0,nm_inferred,3.0,100.0,,Le Havre-Octeville Airport,49.534038,0.088406
LFOK,2.0,2.0,100.0,0.0,0.0,1080.0,119.6,174.5,266.0,357.5,412.4,,,,,,266.0,412.4,100.0,,50.0,50.0,0.0,2.0,2.0,100.0,0.0,0.0,,-472.4,-429.5,-358.0,-286.5,-243.6,,,,,,358.0,472.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Chalons Vatry airport,48.77333,4.20611
LFOP,1.0,1.0,100.0,0.0,0.0,600.0,54.0,54.0,54.0,54.0,54.0,,,,,,54.0,54.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-50.0,-50.0,-50.0,-50.0,-50.0,,,,,,50.0,50.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Rouen Vallée de Seine Airport,49.384887,1.179142
LFOT,8.0,8.0,100.0,0.0,0.0,900.0,119.50000000000001,337.75,411.5,442.75,491.5,,,,,,411.5,491.5,100.0,,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,22.500000000000004,51.75,68.5,98.0,124.39999999999999,,,,,,68.5,124.39999999999999,12.5,,100.0,0.0,0.0,0.0,nm_inferred,8.0,100.0,,Tours Val de Loire Airport,47.432201,0.727606
LFOZ,4.0,4.0,100.0,0.0,0.0,300.0,43.5,50.25,71.5,99.0,117.0,,,,,,71.5,117.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-90.19999999999999,-5.0,137.0,142.5,145.8,,,,,,147.0,147.8,33.333333333333336,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Orléans–Saint-Denis-de-l'Hôtel Airport,47.897758,2.164478
LFPB,229.0,227.0,99.12663755458516,0.0,0.0,600.0,2.000000000000007,14.0,29.0,44.0,54.0,,,,,,29.0,59.0,89.86784140969164,,95.19650655021834,2.183406113537118,1.7467248908296944,225.0,222.0,98.66666666666667,0.0,0.0,,192.0,242.25,277.0,297.0,310.0,,,,,,278.0,310.0,2.7027027027027026,,94.66666666666667,2.6666666666666665,1.3333333333333333,0.0,nm_inferred,229.0,98.89665211062592,,Paris-Le Bourget International Airport,48.962276,2.436539
LFPG,2025.0,2015.0,99.50617283950618,2.0,99.95061728395062,840.0,4.0,19.0,34.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,93.89578163771712,0.44709388971684055,89.23456790123457,10.222222222222221,0.04938271604938271,1974.0,1963.0,99.44275582573455,0.0,99.84802431610942,540.0,266.20000000000005,283.0,304.0,324.0,387.79999999999995,0.325,0.4318181818181818,0.535,0.669047619047619,0.9,304.0,413.0,1.9867549668874172,8.61805201427843,91.48936170212765,7.9533941236068895,0.0,99.95061728395062,apdf,2025.0,99.47446433262036,0.2660941920897595,Charles de Gaulle International Airport,49.00896,2.554117
LFPN,4.0,4.0,100.0,0.0,0.0,720.0,-2880.5,-2414.75,-1563.5,-937.25,-876.5,,,,,,1563.5,2880.5,0.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,895.0,895.0,895.0,895.0,895.0,,,,,,895.0,895.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Toussus-le-Noble Airport,48.7519,2.10619
LFPO,985.0,981.0,99.59390862944163,0.0,100.0,660.0,-1146.0,-821.0,-601.0,-311.0,34.0,0.0,0.5333333333333333,0.9756410256410256,1.0,1.0,601.0,1161.0,22.833843017329254,59.225280326197755,96.14213197969544,3.451776649746193,0.0,978.0,972.0,99.38650306748467,0.0,100.0,300.0,361.0,399.75,605.0,712.0,838.9,1.0,1.0,1.0,1.0,1.0,608.5,844.9,0.6172839506172839,92.5925925925926,96.83026584867076,2.556237218813906,0.0,100.0,apdf,985.0,99.49020584846315,0.9827846616184726,Paris-Orly Airport,48.729499,2.358963
LFPT,2.0,2.0,100.0,0.0,0.0,300.0,47.5,52.75,61.5,70.25,75.5,,,,,,61.5,75.5,100.0,,50.0,0.0,50.0,2.0,2.0,100.0,0.0,0.0,,151.6,170.5,202.0,233.5,252.4,,,,,,202.0,252.4,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Pontoise-Cormeilles Aerodrome,49.096064,2.035543
LFQG,2.0,2.0,100.0,0.0,0.0,300.0,379.3,411.25,464.5,517.75,549.7,,,,,,464.5,549.7,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-317.4,-309.0,-295.0,-281.0,-272.6,,,,,,295.0,317.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Nevers-Fourchambault Airport,47.002913,3.113114
LFQQ,56.0,56.0,100.0,0.0,0.0,300.0,29.0,39.0,49.0,65.25,74.0,,,,,,49.0,74.0,100.0,,96.42857142857143,3.5714285714285716,0.0,56.0,56.0,100.0,0.0,0.0,,137.0,164.25,184.0,205.5,218.5,,,,,,184.0,218.5,0.0,,100.0,0.0,0.0,0.0,nm_inferred,56.0,100.0,,Lille Airport,50.566564,3.102429
LFRB,47.0,41.0,87.23404255319149,0.0,0.0,600.0,19.0,24.0,44.0,54.0,59.0,,,,,,44.0,64.0,97.5609756097561,,87.23404255319149,0.0,0.0,44.0,39.0,88.63636363636364,0.0,0.0,,195.00000000000003,254.0,272.0,288.5,296.2,,,,,,272.0,296.2,0.0,,86.36363636363636,2.272727272727273,0.0,0.0,nm_inferred,47.0,87.93520309477756,,Brest Bretagne airport,48.447899,-4.41854
LFRC,2.0,2.0,100.0,0.0,0.0,450.0,24.0,39.0,64.0,89.0,104.0,,,,,,64.0,104.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-141.8,-110.0,-57.0,80.0,162.20000000000002,,,,,,163.0,206.2,66.66666666666667,,66.66666666666667,0.0,33.333333333333336,0.0,nm_inferred,3.0,100.0,,Cherbourg Manche airport,49.650101,-1.47028
LFRD,4.0,4.0,100.0,0.0,0.0,300.0,41.5,52.75,69.0,90.25,110.5,,,,,,69.0,110.5,100.0,,50.0,50.0,0.0,3.0,3.0,100.0,0.0,0.0,,97.2,108.0,126.0,137.0,143.6,,,,,,126.0,143.6,0.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Dinard Pleurtuit Saint-Malo airport,48.5877,-2.07996
LFRG,8.0,8.0,100.0,0.0,0.0,300.0,-180.7,-25.75,49.0,55.25,66.5,,,,,,56.5,180.7,75.0,,87.5,12.5,0.0,5.0,5.0,100.0,0.0,0.0,,-192.2,259.0,263.0,279.0,327.6,,,,,,279.0,439.8,20.0,,80.0,20.0,0.0,0.0,nm_inferred,8.0,100.0,,Deauville Normandie airport,49.365237,0.154481
LFRH,4.0,4.0,100.0,0.0,0.0,480.0,68.5,75.25,79.0,79.0,79.0,,,,,,79.0,79.0,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-0.9999999999999996,3.5,42.0,81.75,88.5,,,,,,42.0,88.5,25.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44
LFRI,1.0,1.0,100.0,0.0,0.0,600.0,214.0,214.0,214.0,214.0,214.0,,,,,,214.0,214.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-129.0,-129.0,-129.0,-129.0,-129.0,,,,,,129.0,129.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,La Roche-sur-Yon Les Ajoncs Airport,46.7019,-1.37863
LFRK,24.0,24.0,100.0,0.0,0.0,300.0,90.5,107.75,126.5,146.5,177.5,,,,,,131.5,182.5,95.83333333333333,,95.83333333333333,0.0,4.166666666666667,22.0,22.0,100.0,0.0,0.0,,-36.89999999999999,56.0,85.5,96.0,113.9,,,,,,89.5,160.2000000000001,13.636363636363637,,90.9090909090909,4.545454545454546,4.545454545454546,0.0,nm_inferred,24.0,100.0,,Caen Carpiquet airport,49.17678,-0.454883
LFRM,13.0,13.0,100.0,0.0,0.0,300.0,14.0,19.0,24.0,34.0,43.0,,,,,,24.0,43.0,100.0,,92.3076923076923,0.0,7.6923076923076925,15.0,15.0,100.0,0.0,0.0,,265.4,272.5,286.0,294.5,302.2,,,,,,286.0,302.2,0.0,,93.33333333333333,0.0,6.666666666666667,0.0,nm_inferred,15.0,100.0,,Le Mans-Arnage Airport,47.948604,0.201702
LFRN,32.0,32.0,100.0,0.0,0.0,300.0,-2385.0,-1358.5,-623.5,-454.75,-312.99999999999983,,,,,,623.5,2385.0,0.0,,96.875,0.0,3.125,31.0,31.0,100.0,0.0,0.0,,165.0,453.5,490.0,547.5,602.0,,,,,,490.0,602.0,0.0,,90.3225806451613,6.451612903225806,3.225806451612903,0.0,nm_inferred,32.0,100.0,,Rennes-Saint-Jacques Airport,48.0695,-1.73479
LFRO,1.0,1.0,100.0,0.0,0.0,300.0,-196.0,-196.0,-196.0,-196.0,-196.0,,,,,,196.0,196.0,0.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,439.0,439.0,439.0,439.0,439.0,,,,,,439.0,439.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Lannion Airport,48.754398,-3.47166
LFRS,255.0,254.0,99.6078431372549,0.0,0.0,600.0,39.0,54.0,66.5,84.0,99.0,,,,,,66.5,99.0,100.0,,97.6470588235294,1.5686274509803921,0.39215686274509803,257.0,256.0,99.61089494163424,0.0,0.0,,140.5,251.0,276.0,288.0,296.0,,,,,,277.0,298.5,3.125,,97.66536964980544,1.9455252918287937,0.0,0.0,nm_inferred,257.0,99.60936903944457,,Nantes Atlantique Airport,47.153198,-1.61073
LFRT,4.0,4.0,100.0,0.0,0.0,300.0,-2897.0,-993.5,89.0,114.0,114.0,,,,,,114.0,2950.4000000000005,75.0,,75.0,0.0,25.0,2.0,2.0,100.0,0.0,0.0,,536.2,1204.0,2317.0,3430.0,4097.8,,,,,,2317.0,4097.8,0.0,,50.0,0.0,50.0,0.0,nm_inferred,4.0,100.0,,Saint-Brieuc-Armor Airport,48.538628,-2.853518
LFRV,2.0,2.0,100.0,0.0,0.0,300.0,19.5,27.75,41.5,55.25,63.5,,,,,,41.5,63.5,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,214.8,216.0,218.0,220.0,221.2,,,,,,218.0,221.2,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Vannes-Meucon Airport,47.723301,-2.71856
LFRZ,13.0,13.0,100.0,0.0,0.0,420.0,-6445.0,-4291.0,-2561.0,-631.0,-322.0,,,,,,2561.0,6445.000000000001,0.0,,76.92307692307692,0.0,23.076923076923077,13.0,13.0,100.0,0.0,0.0,,263.6,361.0,433.0,2154.0,6109.6,,,,,,433.0,6109.6,7.6923076923076925,,69.23076923076923,7.6923076923076925,23.076923076923077,0.0,nm_inferred,13.0,100.0,,Saint-Nazaire-Montoir Airport,47.31142,-2.152634
LFSB,354.0,351.0,99.15254237288136,0.0,16.38418079096045,600.0,-1426.0,-826.0,-656.0,-478.5,-266.0,0.3922408963585434,0.5666666666666667,0.8955555555555555,0.99,1.0,656.0,1426.0,1.9943019943019944,33.333333333333336,94.35028248587571,2.824858757062147,1.9774011299435028,351.0,348.0,99.14529914529915,0.0,17.37891737891738,180.0,385.7,445.25,488.5,549.0,863.2000000000002,1.0,1.0,1.0,1.0,1.0,490.0,886.5,0.5747126436781609,100.0,94.58689458689459,3.133903133903134,1.4245014245014245,17.37891737891738,nm_inferred,354.0,99.14892075909026,0.9397114378611555,EuroAirport Basel–Mulhouse–Freiburg,47.60068,7.521117
LFSD,11.0,11.0,100.0,0.0,0.0,420.0,-1.0,9.0,29.0,39.0,59.0,,,,,,29.0,59.0,81.81818181818181,,90.9090909090909,9.090909090909092,0.0,15.0,15.0,100.0,0.0,0.0,,238.4,292.0,295.0,341.0,367.0,,,,,,295.0,367.0,0.0,,86.66666666666667,6.666666666666667,6.666666666666667,0.0,nm_inferred,15.0,100.0,,Dijon Longvic airport,47.268902,5.09
LFSG,1.0,1.0,100.0,0.0,0.0,600.0,54.0,54.0,54.0,54.0,54.0,,,,,,54.0,54.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-40.0,-40.0,-40.0,-40.0,-40.0,,,,,,40.0,40.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Épinal Mirecourt Airport,48.325001,6.06998
LFSL,8.0,8.0,100.0,0.0,0.0,450.0,136.0,199.0,321.5,337.75,359.5,,,,,,321.5,359.5,100.0,,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,-289.1,-194.75,-130.5,-25.25,18.699999999999996,,,,,,130.5,289.09999999999997,75.0,,100.0,0.0,0.0,0.0,nm_inferred,8.0,100.0,,Brive Souillac airport,45.039722,1.485556
LFSN,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,100.0,0.0,0.0,,-241.6,-235.0,-224.0,-213.0,-206.4,,,,,,224.0,241.6,100.0,,50.0,0.0,50.0,0.0,nm_inferred,2.0,100.0,,Nancy-Essey Airport,48.692101,6.23046
